,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
0,You_0,14.794894014114789,-0.3930580191819332,12.35133820909925,0.0540015003759699,38.35651472986331,-0.03476859185608188,51.126205500593215,0.33205946754288596,55.25295366664925,0.7256403370090513,52.98637141336962,-1.1972991806884192,44.29321493060632,-0.9619199287306596,46.981083663770676,-1.0754133442656328,52.98637141336962,-1.1972991806884192,52.71516754112508,1.2690431063714045,15.509853498842462,1.0783105609229733,27.133415233291633,0.924838220488787,22.705848487901864,0.7022569315090083,54.7651551830379,0.6775926455199247,33.09414181123638,-1.1116531918326582,30.641293851417082,-1.3179022616992986,17.56574950167389,-0.9880568325449242,62.88790733431102,0.1973955598498804,51.931578917734555,-0.7309067071567171,47.695795295695525,-0.8447343691008196,37.813871646379866,-0.578222964238537,You
1,You_1,17.59161313261834,-0.5497042845240232,14.170327658210418,0.15520425385289946,40.04090878610566,-0.04520727337676684,52.55598461901724,0.31315477757069177,49.93842012908161,0.674592021897029,56.12348710645714,-1.2254323415614594,47.718301323277814,-1.0678656765283,48.15884525626868,-1.1425321739182417,49.15416075241622,-1.2606874033118363,57.38539797044851,1.270040062699727,17.638920581327444,1.1627141933049097,32.16457819874137,0.8997547896603795,29.521390069834606,0.6215620672653964,57.36672417947446,0.6966513358248476,37.87307241976115,-1.1921577971484172,31.762333116266237,-1.3807514137346786,13.587041979421688,-1.1134182281245761,65.6911104751994,0.22739651166107178,55.99904842081053,-0.7751760299792428,49.06252662954057,-0.8602751206262386,39.21780566501827,-0.5708267919083727,You
2,You_2,16.978377605721,-0.8986834994141032,17.947770028045053,0.24111767845146773,42.43458350863152,-0.016833426657653364,52.69434388576275,0.2943131876442436,47.37367735486079,0.6935799755564173,57.467825958601956,-1.2073704675739845,47.361613665283755,-1.0774678280743735,48.7528125823924,-1.1609026584071147,54.57217650945941,-1.2457345262220503,58.81309031020845,1.3028399759281044,9.394961741404213,1.4181469983996295,30.154026366680274,0.9946197159329777,34.47122432003901,0.823502877544569,58.90653267538953,0.7631034017892555,33.299200211024235,-1.014925517640739,33.40414247805018,-1.311295862976208,20.7187187374714,-1.1966919108749798,65.31009235382618,0.29061874732438536,54.52765634173586,-0.703795391833694,51.97369821479368,-0.9179496956941225,41.61877519797514,-0.780543832595773,You
3,You_3,14.981545715250503,-0.6524010645180498,15.239955243624033,0.13792005391907805,40.11019402096045,0.027309123522511445,52.320159527380255,0.2926772628806912,49.337217166480144,0.6560487127919192,57.80977877091342,-1.2524320579700006,43.87448599746726,-1.043034378358365,43.87448599746726,-1.043034378358365,46.91500975796094,-1.1044251657448305,56.891869430141234,1.305718847651463,9.333454809705074,1.344379887900192,28.15043005032319,0.962149073380577,30.548463411111918,0.7622490468651358,56.50469047213229,0.7353207342276687,31.936231814262786,-1.0129872752349809,30.14992770454961,-1.3055139407283438,17.93159084167878,-1.1142744879205218,63.20728595448811,0.27074521304631943,54.02309072115145,-0.6830006662782003,50.33855899349871,-0.8583736436018923,41.10056247580639,-0.7198109257375204,You
4,You_4,18.78895801556481,-0.7818139493551568,15.019865907593406,0.21729343092302103,39.67398320449636,-0.019205321466553283,51.95168259318499,0.29769025193228416,50.67662361884321,0.6393665711798817,54.37897169272583,-1.259291882950262,50.72921756482382,-1.17268367984882,56.59022455105855,-1.2533033304939463,64.68772011585234,-1.3261747427458748,56.48705026882322,1.2589094887529457,15.324309678422114,1.1920210500883535,30.80702131589936,0.9600703624056875,29.648354816256813,0.7513204518104402,55.55328793558049,0.6760796295095485,37.67626751400473,-1.209067085274965,32.67627930204024,-1.4068455405178908,16.910864089780816,-1.1222609173807236,63.43332600512573,0.18650082013284422,56.37228456538,-0.8469600117193596,51.42471325916021,-0.9637875353927919,40.76794014063817,-0.7316864340942161,You
5,You_5,16.190476190476204,-0.9272952180016122,16.758454731527664,0.2380869734772821,41.29900373799066,-0.025369411779022067,51.50393508071189,0.294556324049005,52.205984835148065,0.6586431734586712,56.44793720334225,-1.2781275096396698,51.40954233490023,-1.2071471176044086,56.11075862577594,-1.2388475215655084,61.525744477902,-1.2860115365076175,55.618497224934885,1.2655620066930164,8.274349074562293,1.2909156414391383,28.14313914934044,0.9536939586674574,31.991637229246486,0.8001339388195221,55.252563786567066,0.687124210141439,35.177618631847594,-1.1392394539215218,33.62946688670371,-1.3697906743250159,20.859806309608366,-1.1398234992190608,61.71121758981291,0.17999153554286093,56.35506564663272,-0.8134840218800554,52.228783299907185,-0.9655976440318476,42.20909510698575,-0.7558776116559053,You
6,You_6,13.7450877640604,-0.5303188336852638,16.17681496474596,-0.0648058785431913,42.444067503164135,-0.11920613940704387,49.16419341179312,0.2877458921317112,49.565001184340055,0.7826807787816716,56.128880686911366,-1.2976242303564813,48.199227513309985,-1.2071690804615525,54.493545354112996,-1.2700487642412044,62.66444126892447,-1.3431431188645881,57.00061661758211,1.19618501015574,16.165036035303984,1.180990436587075,32.85210451363897,0.9107701929355272,30.693163649004678,0.6655335455279751,56.524531627753966,0.6244606059337652,37.85717280621757,-1.2522279414502766,33.00467224534545,-1.5144975015920008,15.222909099487106,-1.3819895128066013,63.50495900789246,0.14295749959372064,55.95213779075834,-0.8751863062401796,51.74593436547463,-0.9792204867961142,41.635307927444835,-0.7360455589668548,You
7,You_7,12.772561293470659,-0.5404195002705827,15.242335719499843,-0.16001261574569436,41.54796697903162,-0.1553506114728493,48.69824713864366,0.2611062969705001,49.25922913859692,0.7498454350246809,58.15083210390389,-1.326810712000987,47.95429607940937,-1.1849424070733814,53.23215317380348,-1.2448025163943552,61.304045062647255,-1.322803354786911,57.39002101821934,1.197069506829343,15.420926971558194,1.2373275587958608,33.2858505344987,0.9244339954804857,32.41244966712691,0.687590166191356,56.24263116258613,0.6145408865771236,38.7973396006827,-1.2304143881529892,33.62815201151781,-1.512705729326133,16.065201615536775,-1.322223142844393,63.51411720161297,0.13309651837034467,56.48931831683071,-0.8809150010730905,50.928009302536786,-0.9897956835044684,40.71030334185611,-0.7440310474142665,You
8,You_8,13.973817434621974,-0.7829885295069542,15.209049698905037,0.12241324941431674,40.21822558162206,-0.07822485065416358,47.176274832053835,0.29812787408929375,50.307444799627525,0.7117063445230993,51.71147935909077,-1.2542874250337133,50.146746107047846,-1.2229177454955757,58.13679232048493,-1.3081362162191228,69.38972719619825,-1.380937636345713,54.879790298615006,1.1996354719900215,11.603815151797997,1.2101044293012162,32.143738964976116,0.9347024899327774,33.204717857284336,0.8016239198285893,55.81116932402686,0.6358220788472079,35.30049173245731,-1.1965523928641084,32.912307039290404,-1.5128901215467887,18.953098813875403,-1.4701276746370664,62.57628451114654,0.14663227534661813,54.3917093855913,-0.8498250028230013,51.14108359077857,-0.9936404052927628,41.55639830835694,-0.8016041999170678,You
9,You_9,15.790723187223248,-0.7213831855631061,15.210093319092785,0.09406123462798725,41.39604634577107,-0.11065722117389519,48.057151350432434,0.28319957895733044,49.97060360341667,0.7328151017865064,52.789918641764174,-1.2798579355883715,49.980608484589254,-1.1993130593626171,56.90898569699888,-1.2831865919629277,66.87560795069835,-1.3729818310667175,54.703654319600666,1.1796211013401705,13.450589851264494,1.1784561825793796,32.43989732991632,0.9008696527417938,31.540061987955628,0.7469555733762602,55.67434465767174,0.6029481098818016,36.75095445102379,-1.2133905328378431,32.48170599721937,-1.5135900896157368,15.69089167742399,-1.3876855095324143,62.318798552773956,0.1217960009855877,54.141914805218235,-0.8713283561365501,50.75632060771006,-0.9898193687745954,40.543501454660785,-0.7430295186656344,You
